Timestamp (s),Code,Code,Code,Code,Code,Code,Code,Energy (J),Duration (s),Feed rate (mm/min),Spindle speed (RPM),Spindle Load,X Load,Y Load,Z Load,X (mm),Y (mm),dX (code) (mm),dY (code) (mm),Length of Cut XY (code) (mm),Z (mm),dZ (mm),Cutting Strategy,IdX (mm),IdY (mm),Depth of Cut(mm),Area of Cut (mm^2),Volume of Cut (mm^3),Cut / No Cut,Length of Cut XYZ (code) (mm),Operation Type
2788.09,Y31.5880,,,,,,,406.89,37.5,101.4780059,1503.422821,15.14956012,15.07731272,10.84750733,17.85417222,6.513,31.588,0,63.176,63.176,-6,0,Climb,3.2,63.2,1,192.87,192.87,Cut with Feed,63.176,Face Milling
2825.59,G04,X1.0000,,,,,,6.34,0.94,0,1499.105263,1.042105263,0.589473684,6.673684211,26.64210526,6.513,31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
2826.53,X9.6880,,,,,,,7.92,1.88,101.4603175,1504.026455,12.43915344,21.41798942,4.19047619,25.82539683,9.688,31.588,3.175,0,3.175,-6,0,Climb,3.1,4.4,1,10.2,10.2,Cut with Feed,3.175,Face Milling
2828.41,G04,X1.0000,,,,,,7.56,0.97,0,1502.469388,3.142857143,8.367346939,7.714285714,21.39795918,9.688,31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
2829.38,Y-31.5880,,,,,,,382.6,29.96,126.5852519,1502.867201,17.35835836,8.794127461,12.76609943,24.07307307,9.688,-31.588,0,-63.176,63.176,-6,0,Conventional,3.2,63.2,1,192.98,192.98,Cut with Feed,63.176,Face Milling
2859.34,G04,X1.0000,,,,,,6.34,0.94,0,1499,1.347368421,2.378947368,6.673684211,22.66315789,9.688,-31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
2860.28,X12.8630,,,,,,,9.16,1.89,87.08947368,1504,12.26315789,23.63684211,4.821052632,17.38421053,12.863,-31.588,3.175,0,3.175,-6,0,Conventional,3,4.4,1,10.09,10.09,Cut with Feed,3.175,Face Milling
2862.17,G04,X1.0000,,,,,,1.95,0.94,0,1499.105263,2.473684211,4.084210526,2.052631579,26.22105263,12.863,-31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
2863.11,Y31.5880,,,,,,,315.09,29.75,126.9573253,1503.190188,16.62701613,13.70833333,10.58770161,17.63944892,12.863,31.588,0,63.176,63.176,-6,0,Climb,3.2,63.2,1,186.77,186.77,Cut with Feed,63.176,Face Milling
2892.86,G04,X1.0000,,,,,,9.41,1.25,0,1499.079365,2.03968254,2.166666667,7.468253968,26.73809524,12.863,31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
2894.11,X16.0380,,,,,,,5.68,1.58,126.2012579,1502.899371,13.79245283,20.06918239,3.572327044,26.3836478,16.038,31.588,3.175,0,3.175,-6,0,Climb,3.1,4.5,1,10.42,10.42,Cut with Feed,3.175,Face Milling
2895.69,G04,X1.0000,,,,,,7.41,0.94,0,1499,2.463157895,5.957894737,7.8,20.01052632,16.038,31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
2896.63,Y-31.5880,,,,,,,287.94,24.84,151.938833,1503.619718,19.29537223,8.40362173,11.58712274,23.94567404,16.038,-31.588,0,-63.176,63.176,-6,0,Conventional,6.4,63.2,1,192.79,192.79,Cut with Feed,63.176,Face Milling
2921.47,G04,X1.0000,,,,,,8.33,1.23,0,1499,1.814516129,2.177419355,6.717741935,22.73387097,16.038,-31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
2922.7,X19.2130,,,,,,,7.4,1.24,150.784,1499.08,16.8,41.32,5.92,15.864,19.213,-31.588,3.175,0,3.175,-6,0,Conventional,3.1,4.4,1,10.33,10.33,Cut with Feed,3.175,Face Milling
2923.94,G04,X1.0000,,,,,,1.63,0.94,0,1502.368421,2.789473684,3.4,1.715789474,25.6,19.213,-31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
2924.88,Y31.5880,,,,,,,289.24,25.05,151.2713488,1503.046289,19.38906624,12.57940942,11.54189944,16.4764565,19.213,31.588,0,63.176,63.176,-6,0,Climb,3.2,63.2,1,192.87,192.87,Cut with Feed,63.176,Face Milling
2949.93,G04,X1.0000,,,,,,6.54,0.93,0,1499,1.042553191,1.340425532,6.957446809,27,19.213,31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
2950.86,X22.3880,,,,,,,3.56,1.27,150.8125,1501.578125,13.671875,29.3984375,2.78125,25.7578125,22.388,31.588,3.175,0,3.175,-6,0,Climb,3.1,4.4,1,10.2,10.2,Cut with Feed,3.175,Face Milling
2952.13,G04,X1.0000,,,,,,9.71,1.25,0,1501.380952,4.531746032,9.952380952,7.706349206,22.71428571,22.388,31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
2953.38,Y-31.5880,,,,,,,320.41,24.78,151.938685,1502.743445,20.04679306,8.682936668,12.92496975,23.32029044,22.388,-31.588,0,-63.176,63.176,-6,0,Conventional,3.2,63.2,1,192.98,192.98,Cut with Feed,63.176,Face Milling
2978.16,G04,X1.0000,,,,,,6.4,0.95,0,1499,2.010416667,2.322916667,6.666666667,23.66666667,22.388,-31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
2979.11,X25.5630,,,,,,,12.1,1.55,120.8205128,1502.974359,15.55128205,34.83333333,7.756410256,16.63461538,25.563,-31.588,3.175,0,3.175,-6,0,Conventional,3,4.4,1,10.09,10.09,Cut with Feed,3.175,Face Milling
2980.66,G04,X1.0000,,,,,,0.51,0.95,0,1502.229167,2.822916667,4.020833333,0.53125,26.5625,25.563,-31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
2981.61,Y31.5880,,,,,,,287.38,25.06,151.9393698,1503.654966,22.89549262,15.39130435,11.46310331,17.10729956,25.563,31.588,0,63.176,63.176,-6,0,Climb,3.2,63.2,1,186.77,186.77,Cut with Feed,63.176,Face Milling
3006.67,G04,X1.0000,,,,,,7.32,0.96,0,1499,1.072164948,1.711340206,7.546391753,26.97938144,25.563,31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
3007.63,X28.7380,,,,,,,12.36,1.24,150.784,1503.88,11.328,16.016,9.888,25.056,28.738,31.588,3.175,0,3.175,-6,0,Climb,1.4,4.5,1,5.94,5.94,Cut with Feed,3.175,Face Milling
3008.87,G04,X1.0000,,,,,,6.89,0.95,0,1499,2.375,5.270833333,7.177083333,24.59375,28.738,31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
3009.82,Y-31.5880,,,,,,,354,25.01,150.1922462,1502.489209,8.552757794,6.397282174,14.14868106,25.3784972,28.738,-31.588,0,-63.176,63.176,-6,0,Conventional,4.6,59.6,1,83.01,83.01,Cut with Feed,63.176,Face Milling
3034.83,G04,X1.0000,,,,,,6.39,0.94,0,1499,2,8.305263158,6.726315789,19.67368421,28.738,-31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
3035.77,X31.5880,Y-30.0000,,,,,,17.94,1.57,119.4493671,1499,2,29.05696203,11.35443038,21.39240506,31.588,-30,2.85,1.588,3.262551762,-6,0,Conventional,0,0,1,0,0,Air-Cut,3.262551762,Face Milling
3037.34,G04,X1.0000,,,,,,2.28,0.93,0,1499,2,5.680851064,2.425531915,21.68085106,31.588,-30,0,0,0,-6,0,,0,0,,0,0,Dwell,0,
3038.27,Y36.5740,,,,,,,319.5,26.29,151.9422053,1499,2,8.87148289,12.14828897,21.79391635,31.588,36.574,0,66.574,66.574,-6,0,,0,0,0,0,0,Air-Cut,66.574,
3064.56,G04,X1.0000,,,,,,7.49,0.93,0,1499,2,12,7.968085106,21.20212766,31.588,36.574,0,0,0,-6,0,,0,0,,0,0,Dwell,0,
3065.49,Z-4.0000,,,,,,,7.52,0.97,143.5918367,1499,2,12,7.673469388,36.93877551,31.588,36.574,0,0,0,-4,2,,0,0,0,0,0,Air-cut in Z while retracting,2,
3066.46,G04,X1.0000,,,,,,36.51,5.03,10.62896825,1499,2,8.478174603,7.244047619,26.92063492,31.588,36.574,0,0,0,-4,0,,0,0,,0,0,Dwell,0,
3071.49,Z-4.0000,,,,,,,2.37,0.33,5199.441176,1499,2,2,6.970588235,19.94117647,31.588,36.574,0,0,0,-4,0,,0,0,0,0,0,,0,
3071.82,G04,X1.0000,,,,,,5.94,0.93,0,1499,2,2,6.319148936,20.58510638,31.588,36.574,0,0,0,-4,0,,0,0,,0,0,Dwell,0,
3072.75,Z-8.0000,,,,,,,50.13,9.51,24.9737395,1499,2,1.06197479,5.265756303,9.966386555,31.588,36.574,0,0,1,-8,-4,,0,0,0,71.25573925,0,Air-cut in Z while plunging,1,
3082.26,G04,X1.0000,,,,,,6.12,1.27,0,1499,2,0.953125,4.78125,17.8046875,31.588,36.574,0,0,0,-8,0,,0,0,,0,0,Dwell,0,
3083.53,X31.7120,Y34.4440,,,,,,46.27,4.68,75.83795309,1501.004264,5.724946695,25.04477612,9.865671642,21.13219616,31.712,34.444,0.124,-2.13,2.133606337,-8,0,,3.8,1.9,0,5.66,0,Cut with Feed,2.133606337,Contouring
3088.21,G04,X1.0000,,,,,,3.05,0.97,0,1502.163265,4.265306122,12.79591837,3.112244898,15.90816327,31.712,34.444,0,0,0,-8,0,,0,0,,0,0,Dwell,0,Contouring
3089.18,X31.7430,Y34.3900,,,,,,4.51,0.32,0,1499,4.939393939,23.57575758,13.66666667,15.12121212,31.743,34.39,0.031,-0.054,0.06226556,-8,0,,0,0,0,0,0,Air-Cut,0.06226556,Contouring
3089.5,G04,X1.0000,,,,,,1.93,0.95,0,1499,2.447916667,8.447916667,2.010416667,17.38541667,31.743,34.39,0,0,0,-8,0,,0,0,,0,0,Dwell,0,Contouring
3090.45,X34.7630,Y28.9450,,,,,,47.13,5.02,75.84890656,1501.544732,9.992047714,28.63220676,9.369781312,19.36182903,34.763,28.945,3.02,-5.445,6.226429555,-8,0,,3.9,6.3,0,8.54,0,Cut with Feed,6.226429555,Contouring
3095.47,G04,X1.0000,,,,,,3.6,0.97,0,1499,2,7.173469388,3.673469388,14.67346939,34.763,28.945,0,0,0,-8,0,,0,0,,0,0,Dwell,0,Contouring
3096.44,X39.7630,,,,,,,14.73,4.14,74.37108434,1499,2,27.0313253,3.54939759,14.38072289,39.763,28.945,5,0,5,-8,0,,0,0,0,0,0,Air-Cut,5,Contouring
3100.58,G04,X1.0000,,,,,,2.21,0.94,0,1499,2,3.347368421,2.326315789,15.23157895,39.763,28.945,0,0,0,-8,0,,0,0,,0,0,Dwell,0,Contouring
3101.52,Z-6.5000,,,,,,,2.5,1.24,75.392,1499,2,3.504,2,36.96,39.763,28.945,0,0,0,-6.5,1.5,,0,0,0,0,0,Air-cut in Z while retracting,1.5,Contouring
3102.76,G04,X1.0000,,,,,,40.2,3.13,0,1499,2,26.93630573,12.80254777,28.65286624,39.763,28.945,0,0,0,-6.5,0,,0,0,,0,0,Dwell,0,Contouring
3105.89,Z-8.0000,,,,,,,34.75,9.79,24.84387755,1499,2,0.514285714,3.545918367,11.03877551,39.763,28.945,0,0,2,-8,-1.5,,0,0,0,71.25573925,0,Air-cut in Z while plunging,2,Contouring
3115.68,G04,X1.0000,,,,,,2.87,0.92,0,1499,2,0.311827957,3.086021505,18.66666667,39.763,28.945,0,0,0,-8,0,,0,0,,0,0,Dwell,0,Contouring
3116.6,X27.4830,Y34.7630,,,,,,50.71,5.94,74.68907563,1500.042017,5.934453782,25.98319328,8.522689076,21.39159664,27.483,34.763,-12.28,5.818,13.58850706,-8,0,,5.5,3.1,0,7.6,0,Cut with Feed,13.58850706,Contouring
3122.54,G04,X1.0000,,,,,,0.12,0.95,0,1502.229167,2.416666667,13.28125,0.125,14.41666667,27.483,34.763,0,0,0,-8,0,,0,0,,0,0,Dwell,0,Contouring
3123.49,G02,X28.9660,Y32.8500,R7.9380,,,,20.16,1.93,75.60824742,1500.597938,18.04639175,18.86597938,10.39175258,25.03092784,28.966,32.85,1.483,-1.913,2.429984745,-8,0,,0.5,0.4,0,0.1,0,Cut with Feed,2.429984745,Contouring
3125.42,G04,X1.0000,,,,,,2.05,0.97,0,1502.265306,5.010204082,12.48979592,2.091836735,15.62244898,28.966,32.85,0,0,0,-8,0,,0,0,,0,0,Dwell,0,Contouring
3126.39,X34.7630,Y22.3990,,,,,,94.46,9.53,73.45073375,1502.301887,16.4706499,20.09224319,9.901467505,21.06603774,34.763,22.399,5.797,-10.451,11.95109242,-8,0,,6.8,11.8,0,30.52,0,Cut with Feed,11.95109242,Contouring
3135.92,G04,X1.0000,,,,,,3.82,0.94,0,1499,2.347368421,9.694736842,4.021052632,15.02105263,34.763,22.399,0,0,0,-8,0,,0,0,,0,0,Dwell,0,Contouring
3136.86,X39.7630,,,,,,,16.16,4.35,65.89908257,1499,1.853211009,25.91055046,3.706422018,14.57110092,39.763,22.399,5,0,5,-8,0,,0,0,0,0,0,Air-Cut,5,Contouring
3141.21,G04,X1.0000,,,,,,2.26,0.96,0,1499,2,4.329896907,2.329896907,15.24742268,39.763,22.399,0,0,0,-8,0,,0,0,,0,0,Dwell,0,Contouring
3142.17,Z-6.5000,,,,,,,7.76,3.42,24.94169096,1499,2,3.909620991,2.262390671,39.75510204,39.763,22.399,0,0,0,-6.5,1.5,,0,0,0,0,0,Air-cut in Z while retracting,1.5,Contouring
3145.59,G00,Z-4.0000,,,,,,0.62,0.3,4.838709677,1499,2,4,2,137.483871,39.763,22.399,0,0,0,-4,2.5,,0,0,0,0,0,No Cut - Rapid motion,2.5,Contouring
3145.89,G04,X1.0000,,,,,,3.14,1,200.1089109,1499,2,6.128712871,3.108910891,28.68316832,39.763,22.399,0,0,0,-4,0,,0,0,,0,0,Dwell,0,Contouring
3146.89,X-29.0720,Y-39.7630,,,,,,26.27,0.32,19598.54545,1499,2,212.6666667,79.60606061,27,-29.072,-39.763,-68.835,-62.162,92.74897018,-4,0,,0,0,0,0,0,No Cut - Rapid motion,92.74897018,Contouring
3147.21,G04,X1.0000,,,,,,3.21,0.95,0,1499,2,4.666666667,3.34375,27.51041667,-29.072,-39.763,0,0,0,-4,0,,0,0,,0,0,Dwell,0,Contouring
3148.16,Z-8.0000,,,,,,,28.88,9.61,24.97401247,1499,2,1.164241164,3.002079002,10.61434511,-29.072,-39.763,0,0,2,-8,-4,,0,0,0,71.25573925,0,Air-cut in Z while plunging,2,Contouring
3157.77,G04,X1.0000,,,,,,2.98,0.95,0,1499,2,0.65625,3.104166667,18.33333333,-29.072,-39.763,0,0,0,-8,0,,0,0,,0,0,Dwell,0,Contouring
3158.72,Y-34.7630,,,,,,,46.34,4.15,71.05769231,1499.024038,9.793269231,8.454326923,11.13942308,19.18269231,-29.072,-34.763,0,5,5,-8,0,,6.1,1.6,0,8.08,0,Cut with Feed,5,Contouring
3162.87,G04,X1.0000,,,,,,2.31,0.94,0,1502.368421,5.063157895,11.54736842,2.431578947,26.97894737,-29.072,-34.763,0,0,0,-8,0,,0,0,,0,0,Dwell,0,Contouring
3163.81,X-33.4300,Y-32.8680,,,,,,31.07,3.79,75.8,1499,7.376315789,34.02894737,8.176315789,23.70789474,-33.43,-32.868,-4.358,1.895,4.75217729,-8,0,,4.4,2.3,0,3.99,0,Cut with Feed,4.75217729,Contouring
3167.6,G04,X1.0000,,,,,,5.35,1.24,0,1499,2,10.808,4.28,27.72,-33.43,-32.868,0,0,0,-8,0,,0,0,,0,0,Dwell,0,Contouring
3168.84,G02,X-33.9850,Y-32.6080,R11.1130,,,,5.24,0.65,38,1499,2,27.74242424,7.939393939,27,-33.985,-32.608,-0.555,0.26,0.612960231,-8,0,,0.1,0,0,0.02,0,Cut with Feed,0.612960231,Contouring
3169.49,G04,X1.0000,,,,,,3.57,0.94,0,1499,2,6.273684211,3.757894737,27,-33.985,-32.608,0,0,0,-8,0,,0,0,,0,0,Dwell,0,Contouring
3170.43,X-39.7630,Y-29.7090,,,,,,53.7,5.11,75.8515625,1499,2,32.25585938,10.48828125,27.12695313,-39.763,-29.709,-5.778,2.899,6.464478711,-8,0,,0,0,0,0,0,Air-Cut,6.464478711,Contouring
3175.54,G04,X1.0000,,,,,,3.8,0.94,0,1499,2,7.989473684,4,26.77894737,-39.763,-29.709,0,0,0,-8,0,,0,0,,0,0,Dwell,0,Contouring
3176.48,Z-6.5000,,,,,,,15.4,3.84,23.46753247,1499,2,7.077922078,4,39.56363636,-39.763,-29.709,0,0,0,-6.5,1.5,,0,0,0,0,0,Air-cut in Z while retracting,1.5,Contouring
3180.32,G04,X1.0000,,,,,,16.36,3.17,588.0597484,1499,2,6.528301887,5.144654088,27.56289308,-39.763,-29.709,0,0,0,-6.5,0,,0,0,,0,0,Dwell,0,Contouring
3183.49,Z-8.0000,,,,,,,30.85,9.63,24.97406639,1499,2,0.402489627,3.200207469,10.48236515,-39.763,-29.709,0,0,2,-8,-1.5,,0,0,0,71.25573925,0,Air-cut in Z while plunging,2,Contouring
3193.12,G04,X1.0000,,,,,,2.62,0.94,0,1499,2,0.989473684,2.757894737,18.42105263,-39.763,-29.709,0,0,0,-8,0,,0,0,,0,0,Dwell,0,Contouring
3194.06,Y-34.7630,,,,,,,45.16,4.13,75.81642512,1499.024155,10.89855072,10.35024155,10.90821256,18.77294686,-39.763,-34.763,0,-5.054,5.054,-8,0,Climb,0,0,2,0,0,Air-Cut,5.054,Contouring
3198.19,G04,X1.0000,,,,,,1.94,0.93,0,1502.297872,4.14893617,7.20212766,2.063829787,26.93617021,-39.763,-34.763,0,0,0,-8,0,,0,0,,0,0,Dwell,0,Contouring
3199.12,X-32.1650,Y-29.9560,,,,,,135.33,9.66,75.92140641,1502.247156,19.74353671,19.18097208,13.99482937,21.07135471,-32.165,-29.956,7.598,4.807,8.990931709,-8,0,Climb,4.2,4.9,2,12.64,25.28,Cut with Feed,8.990931709,Contouring
3208.78,G04,X1.0000,,,,,,2.6,0.93,0,1499,2.010638298,7.734042553,2.765957447,27.62765957,-32.165,-29.956,0,0,0,-8,0,,0,0,,0,0,Dwell,0,Contouring
3209.71,G02,X-34.7630,Y-28.1350,R7.9380,,,,26.43,2.51,75.6984127,1499,2.746031746,18.57936508,10.48809524,24.88492063,-34.763,-28.135,-2.598,1.821,3.194145675,-8,0,Climb,1.3,0.7,2,0.31,0.62,Cut with Feed,3.194145675,Contouring
3212.22,G04,X1.0000,,,,,,6.01,1.24,0,1499.08,2.04,10.44,4.808,26.968,-34.763,-28.135,0,0,0,-8,0,,0,0,,0,0,Dwell,0,Contouring
3213.46,X-32.4580,Y-25.9520,,,,,,17.64,2.51,75.6984127,1505.269841,23.75793651,32.53968254,7,16.30555556,-32.458,-25.952,2.305,2.183,3.174667542,-8,0,Climb,3.9,6.2,2,14.26,28.52,Cut with Feed,3.174667542,Contouring
3215.97,G04,X1.0000,,,,,,6.06,0.94,0,1502.368421,4.705263158,5.252631579,6.378947368,26.97894737,-32.458,-25.952,0,0,0,-8,0,,0,0,,0,0,Dwell,0,Contouring
3216.91,G02,X-33.7630,Y-22.6770,R4.7630,,,,28.6,2.89,75.73793103,1503.37931,11.18275862,24.64137931,9.862068966,18.56206897,-33.763,-22.677,-1.305,3.275,3.611310802,-8,0,Climb,0.3,0.6,2,0.16,0.32,Cut with Feed,3.611310802,Contouring
3219.8,G04,X1.0000,,,,,,6.39,1.25,0,1501.539683,4.087301587,12.44444444,5.071428571,24.69047619,-33.763,-22.677,0,0,0,-8,0,,0,0,,0,0,Dwell,0,Contouring
3221.05,Y2.1620,,,,,,,156.28,19.65,75.06256358,1503.170905,19.04526958,8.386063072,7.9491353,17.49949135,-33.763,2.162,0,24.839,24.839,-8,0,Climb,2.7,28.9,2,75.41,150.82,Cut with Feed,24.839,Contouring
3240.7,G04,X1.0000,,,,,,6.69,0.94,0,1499.105263,2.452631579,18.87368421,7.042105263,27.23157895,-33.763,2.162,0,0,0,-8,0,,0,0,,0,0,Dwell,0,Contouring
3241.64,Y27.0000,,,,,,,226.8,19.42,75.96757591,1503.034997,18.94904786,9.2624807,11.67267113,16.40916109,-33.763,27,0,24.838,24.838,-8,0,Climb,2.7,28.9,2,69.52,139.04,Cut with Feed,24.838,Contouring
3261.06,G04,X1.0000,,,,,,10.84,1.3,0,1501.442748,4.824427481,13.08396947,8.27480916,24.48091603,-33.763,27,0,0,0,-8,0,,0,0,,0,0,Dwell,0,Contouring
3262.36,G02,X-27.0000,Y33.7630,R6.7630,,,,113.83,8.47,73.82311321,1505.650943,13.23349057,26.28301887,13.42334906,24.78419811,-27,33.763,6.763,6.763,10.62329556,-8,0,Climb,4.7,4.6,2,11.38,22.76,Cut with Feed,10.62329556,Contouring
3270.83,G04,X1.0000,,,,,,8.52,0.94,0,1499,2.463157895,9,8.968421053,19.34736842,-27,33.763,0,0,0,-8,0,,0,0,,0,0,Dwell,0,Contouring
3271.77,X22.0250,,,,,,,182.79,38.47,75.98674636,1504.036383,18.53508316,25.47141372,4.750259875,26.08757796,22.025,33.763,49.025,0,49.025,-8,0,Climb,51.8,2.7,2,143.28,286.56,Cut with Feed,49.025,Contouring
3310.24,G04,X1.0000,,,,,,10.25,1.26,6.700787402,1501.440945,3.519685039,8.417322835,8.070866142,18.52755906,22.025,33.763,0,0,0,-8,0,,0,0,,0,0,Dwell,0,Contouring
3311.5,G02,X26.1890,Y31.3100,R4.7630,,,,41.09,4.05,75.81280788,1505.970443,14.07635468,14.83004926,10.12068966,28.1182266,26.189,31.31,4.164,-2.453,5.068616737,-8,0,Climb,0,0,2,0,0,Air-Cut,5.068616737,Contouring
3315.55,G04,X1.0000,,,,,,1.9,0.93,0,1502.510638,2.840425532,12.58510638,2.021276596,17.37234043,26.189,31.31,0,0,0,-8,0,,0,0,,0,0,Dwell,0,Contouring
3316.48,X33.1650,Y18.7330,,,,,,100.19,11.6,74.30835487,1503.892334,20.53229974,20.78983635,8.62962963,25.91559001,33.165,18.733,6.976,-12.577,14.3821245,-8,0,Climb,9.6,15.8,2,52.83,105.66,Cut with Feed,14.3821245,Contouring
3328.08,G04,X1.0000,,,,,,2.57,0.93,0,1499,2.414893617,11.45744681,2.734042553,16.73404255,33.165,18.733,0,0,0,-8,0,,0,0,,0,0,Dwell,0,Contouring
3329.01,G02,X33.7630,Y16.4230,R4.7630,,,,23.49,1.9,75.60209424,1499.052356,13.78534031,27.18324607,12.29842932,26.94240838,33.763,16.423,0.598,-2.31,2.41183323,-8,0,Climb,0,0,2,0,0,Air-Cut,2.41183323,Contouring
3330.91,G04,X1.0000,,,,,,4.82,0.96,0,1502.402062,3.092783505,12.25773196,4.969072165,17.73195876,33.763,16.423,0,0,0,-8,0,,0,0,,0,0,Dwell,0,Contouring
3331.87,Y-25.0000,,,,,,,324.89,32.86,75.97687861,1503.152723,19.09552784,8.839975662,9.884088835,26.19866139,33.763,-25,0,-41.423,41.423,-8,0,Climb,2.7,45.5,2,120.72,241.44,Cut with Feed,41.423,Contouring
3364.73,G04,X1.0000,,,,,,7.63,0.95,0,1499,2.78125,12.64583333,7.947916667,16.4375,33.763,-25,0,0,0,-8,0,,0,0,,0,0,Dwell,0,Contouring
3365.68,G02,X25.0000,Y-33.7630,R8.7630,,,,98.91,11.01,75.93103448,1502.738657,17.92831216,33.96642468,8.975499093,19.86842105,25,-33.763,-8.763,-8.763,13.76488821,-8,0,Climb,6.7,6,2,24.54,49.08,Cut with Feed,13.76488821,Contouring
3376.69,G04,X1.0000,,,,,,8.58,0.91,0,1499,2.47826087,10.01086957,9.326086957,25.93478261,25,-33.763,0,0,0,-8,0,,0,0,,0,0,Dwell,0,Contouring
3377.6,X-14.4550,,,,,,,157.94,31.23,76,1503.18694,19.80025608,26.85723431,5.055697823,17.89788732,-14.455,-33.763,-39.455,0,39.455,-8,0,Climb,43.6,2.7,2,118.79,237.58,Cut with Feed,39.455,Contouring
3408.83,G02,X-16.3540,Y-33.3680,R4.7630,,,,26.69,1.57,75.51898734,1502.987342,17.70253165,18.86708861,16.89240506,14.51265823,-16.354,-33.368,-1.899,0.395,1.953305028,-8,0,Climb,0,0,2,0,0,Air-Cut,1.953305028,Contouring
3410.4,G04,X1.0000,,,,,,1.65,0.95,0,1499,2.5,17.21875,1.71875,26.20833333,-16.354,-33.368,0,0,0,-8,0,,0,0,,0,0,Dwell,0,Contouring
3411.35,X-30.8990,Y-27.0440,,,,,,136.15,12.54,75.93944223,1502.984064,16.48685259,24.03505976,10.84860558,20.75059761,-30.899,-27.044,-14.545,6.324,15.8603279,-8,0,Climb,14.3,9,2,65.71,131.42,Cut with Feed,15.8603279,Contouring
3423.89,G04,X1.0000,,,,,,3.27,0.95,0,1499,1.34375,7.916666667,3.40625,27.3125,-30.899,-27.044,0,0,0,-8,0,,0,0,,0,0,Dwell,0,Contouring
3424.84,G02,X-32.4580,Y-25.9520,R4.7630,,,,14.39,1.56,75.51592357,1499,1,30.66242038,9.165605096,27.00636943,-32.458,-25.952,-1.559,1.092,1.916302075,-8,0,Climb,0,0,2,0,0,Air-Cut,1.916302075,Contouring
3426.4,G04,X1.0000,,,,,,3.92,0.96,0,1499,1,10.8556701,4.041237113,27.32989691,-32.458,-25.952,0,0,0,-8,0,,0,0,,0,0,Dwell,0,Contouring
3427.36,X-34.7630,Y-28.1350,,,,,,34.37,2.83,67.43661972,1499,1.778169014,28.29929577,12.10211268,25.20774648,-34.763,-28.135,-2.305,-2.183,3.174667542,-8,0,Climb,0,0,2,0,0,Air-Cut,3.174667542,Contouring
3430.19,G04,X1.0000,,,,,,5.62,0.92,0,1499,2,8.247311828,6.043010753,26.33333333,-34.763,-28.135,0,0,0,-8,0,,0,0,,0,0,Dwell,0,Contouring
3431.11,X-39.7630,Y-22.8570,,,,,,59.26,5.93,75.64983165,1499,2,31.26767677,9.976430976,27.20875421,-39.763,-22.857,-5,5.278,7.270301507,-8,0,Climb,0,0,2,0,0,Air-Cut,7.270301507,Contouring
3437.04,G04,X1.0000,,,,,,2.27,0.96,0,1499,2,7.340206186,2.340206186,26.4742268,-39.763,-22.857,0,0,0,-8,0,,0,0,,0,0,Dwell,0,Contouring
3438,Z-6.5000,,,,,,,8.98,3.71,24.9327957,1499,2,7.161290323,2.413978495,39.96774194,-39.763,-22.857,0,0,0,-6.5,1.5,,0,0,0,0,0,Air-cut in Z while retracting,1.5,Contouring
3441.71,G04,X1.0000,,,,,,3.97,1.89,106.9736842,1499,2,7.331578947,2.089473684,29.42631579,-39.763,-22.857,0,0,0,-6.5,0,,0,0,,0,0,Dwell,0,Contouring
3443.6,X28.7240,Y39.7630,,,,,,16.56,0.31,19689.84375,1499,2,97.53125,51.75,26.96875,28.724,39.763,68.487,62.62,92.79942656,-6.5,0,,51.5,48.3,0,590.99,0,No Cut - Rapid motion,92.79942656,Contouring
3443.91,G04,X1.0000,,,,,,6.31,0.95,0,1499,2,9.479166667,6.572916667,25.95833333,28.724,39.763,0,0,0,-6.5,0,,0,0,,0,0,Dwell,0,Contouring
3444.86,Z-6.5000,,,,,,,1.32,0.32,0,1499,2,3.03030303,4,21.81818182,28.724,39.763,0,0,0,-6.5,0,,0,0,0,0,0,,0,Contouring
3445.18,G04,X1.0000,,,,,,3.81,0.94,0,1499,2,4.326315789,4.010526316,19.90526316,28.724,39.763,0,0,0,-6.5,0,,0,0,,0,0,Dwell,0,Contouring
3446.12,Z-10.0000,,,,,,,34.19,8.45,24.97044917,1499,2,2.637115839,4.041371158,10.19267139,28.724,39.763,0,0,2,-10,-3.5,,0,0,0,71.25573925,0,Air-cut in Z while plunging,2,Contouring
