Timestamp (s),Code,Code,Code,Code,Code,Code,Code,Energy (J),Duration (s),Feed rate (mm/min),Spindle speed (RPM),Spindle Load,X Load,Y Load,Z Load,X (mm),Y (mm),dX (code) (mm),dY (code) (mm),Length of Cut XY (code) (mm),Z (mm),dZ (mm),Cutting Strategy,IdX (mm),IdY (mm),Depth of Cut(mm),Area of Cut (mm^2),Volume of Cut (mm^3),Cut / No Cut,Length of Cut XYZ (code) (mm),Operation
1823.27,G04,X1.0000,,,,,,12.08,2.1,0,4500,3,7.36492891,5.725118483,22.42654028,28.724,39.763,0,0,0,-8,0,,0,0,,0,0,Dwell,0,Contouring
1825.37,Z-12.0000,,,,,,,52.69,9.68,24.97420021,4500,3,4.962848297,5.437564499,11.10423117,28.724,39.763,0,0,4,-12,-4,,0,0,0,71.25573925,0,Air-cut in Z while plunging,4,Contouring
1835.05,G04,X1.0000,,,,,,4.06,0.91,0,4500,3,0.72826087,4.413043478,21.65217391,28.724,39.763,0,0,0,-12,0,,0,0,,0,0,Dwell,0,Contouring
1835.96,X31.7120,Y34.4440,,,,,,9.17,1.21,366.3360656,4500,5.868852459,33.5,7.516393443,22.21311475,31.712,34.444,2.988,-5.319,6.100811831,-12,0,,3.8,1.9,0,5.66,0,Cut with Feed,6.100811831,Contouring
1837.17,G04,X1.0000,,,,,,5.6,2.11,0,4500,3.613207547,9.655660377,2.641509434,19.5,31.712,34.444,0,0,0,-12,0,,0,0,,0,0,Dwell,0,Contouring
1839.28,X34.7630,Y28.9450,,,,,,12.25,0.91,376.8586957,4500,9.652173913,40.22826087,13.31521739,21.98913043,34.763,28.945,3.051,-5.499,6.288688417,-12,0,,3.9,6.3,0,8.54,0,Cut with Feed,6.288688417,Contouring
1840.19,G04,X1.0000,,,,,,3.08,0.9,0,4500,3.340659341,8.373626374,3.384615385,18.67032967,34.763,28.945,0,0,0,-12,0,,0,0,,0,0,Dwell,0,Contouring
1841.09,X39.7630,,,,,,,3.59,1.18,257.4705882,4500,3,24.63865546,3.016806723,16.7394958,39.763,28.945,5,0,5,-12,0,,0,0,0,0,0,Air-Cut,5,Contouring
1842.27,G04,X1.0000,,,,,,0.29,0.91,0,4500,3,6.402173913,0.315217391,17.57608696,39.763,28.945,0,0,0,-12,0,,0,0,,0,0,Dwell,0,Contouring
1843.18,Z-8.0000,,,,,,,10.48,9.61,24.97401247,4500,3,6.385654886,1.089397089,39.74636175,39.763,28.945,0,0,0,-8,4,,0,0,0,0,0,Air-cut in Z while retracting,4,Contouring
1852.79,G04,X1.0000,,,,,,3.08,2.07,63.87980769,4500,3,4.884615385,1.480769231,64.64903846,39.763,28.945,0,0,0,-8,0,,0,0,,0,0,Dwell,0,Contouring
1854.86,X22.2050,Y39.7630,,,,,,3.96,0.3,12858.3871,4500,3,10.96774194,12.77419355,27,22.205,39.763,-17.558,10.818,20.62310568,-8,0,,0,0,0,0,0,No Cut - Rapid motion,20.62310568,Contouring
1855.16,G04,X1.0000,,,,,,7.23,1.79,0,4500,3,2.55,4.016666667,23.8,22.205,39.763,0,0,0,-8,0,,0,0,,0,0,Dwell,0,Contouring
1856.95,Z-12.0000,,,,,,,49.58,13.44,24.40520446,4500,3,0.468401487,3.686245353,10.866171,22.205,39.763,0,0,4,-12,-4,,0,0,0,71.25573925,0,Air-cut in Z while plunging,4,Contouring
1870.39,G04,X1.0000,,,,,,3.99,0.9,0,4500,3,0.395604396,4.384615385,21.06593407,22.205,39.763,0,0,0,-12,0,,0,0,,0,0,Dwell,0,Contouring
1871.29,X27.4830,Y34.7630,,,,,,11.07,1.46,260.8503401,4500,6.020408163,34.97278912,7.530612245,22.54421769,27.483,34.763,5.278,-5,7.270301507,-12,0,,7.2,1.6,0,8.62,0,Cut with Feed,7.270301507,Contouring
1872.75,G04,X1.0000,,,,,,1.66,0.9,0,4500,3.43956044,9.879120879,1.824175824,16.74725275,27.483,34.763,0,0,0,-12,0,,0,0,,0,0,Dwell,0,Contouring
1873.65,G02,X28.9660,Y32.8500,R7.9380,,,,7.35,0.62,181.4285714,4505.079365,12.82539683,8.73015873,11.66666667,21.42857143,28.966,32.85,1.483,-1.913,2.429984745,-12,0,,0.5,0.4,0,0.1,0,Cut with Feed,2.429984745,Contouring
1874.27,G04,X1.0000,,,,,,1.25,0.9,0,4500,3.472527473,7.527472527,1.373626374,16.74725275,28.966,32.85,0,0,0,-12,0,,0,0,,0,0,Dwell,0,Contouring
1875.17,X34.7630,Y22.3990,,,,,,30.62,1.83,378.9293478,4500,13.60869565,15.97282609,16.64130435,24.04891304,34.763,22.399,5.797,-10.451,11.95109242,-12,0,,6.8,12.9,0,38.11,0,Cut with Feed,11.95109242,Contouring
1877,G04,X1.0000,,,,,,4.31,1.17,0,4500,3.228813559,8.728813559,3.652542373,19.43220339,34.763,22.399,0,0,0,-12,0,,0,0,,0,0,Dwell,0,Contouring
1878.17,X39.7630,,,,,,,3.35,0.91,376.8586957,4500,3,30.33695652,3.641304348,17.32608696,39.763,22.399,5,0,5,-12,0,,0,0,0,0,0,Air-Cut,5,Contouring
1879.08,G04,X1.0000,,,,,,2.1,0.89,0,4500,3,6.011111111,2.333333333,16.9,39.763,22.399,0,0,0,-12,0,,0,0,,0,0,Dwell,0,Contouring
1879.97,Z-8.0000,,,,,,,15.55,9.84,24.97461929,4500,3,5.362436548,1.578680203,39.50558376,39.763,22.399,0,0,0,-8,4,,0,0,0,0,0,Air-cut in Z while retracting,4,Contouring
1889.81,G04,X1.0000,,,,,,89.13,2.1,53.60663507,4500,3,81.45023697,42.24170616,29.21800948,39.763,22.399,0,0,0,-8,0,,0,0,,0,0,Dwell,0,Contouring
1891.91,X-29.0720,Y-39.7630,,,,,,2.35,0.29,10933.96667,4500,3,0.333333333,7.833333333,27,-29.072,-39.763,-68.835,-62.162,92.74897018,-8,0,,0,0,0,0,0,No Cut - Rapid motion,92.74897018,Contouring
1892.2,G04,X1.0000,,,,,,5.43,1.8,0,4500,3,2.580110497,3,23.45303867,-29.072,-39.763,0,0,0,-8,0,,0,0,,0,0,Dwell,0,Contouring
1894,Z-12.0000,,,,,,,32.93,13.36,24.42034405,4500,3,0.956619297,2.462976814,11.34106208,-29.072,-39.763,0,0,1,-12,-4,,0,0,0,71.25573925,0,Air-cut in Z while plunging,1,Contouring
1907.36,G04,X1.0000,,,,,,2.48,1.18,0,4500,3,0.991596639,2.084033613,21,-29.072,-39.763,0,0,0,-12,0,,0,0,,0,0,Dwell,0,Contouring
1908.54,Y-34.7630,,,,,,,7.83,0.9,340.8791209,4500,8.285714286,5.065934066,8.604395604,22.72527473,-29.072,-34.763,0,5,5,-12,0,,6.1,1.6,0,8.08,0,Cut with Feed,5,Contouring
1909.44,G04,X1.0000,,,,,,2.78,0.89,0,4500,3.766666667,11.05555556,3.088888889,26.28888889,-29.072,-34.763,0,0,0,-12,0,,0,0,,0,0,Dwell,0,Contouring
1910.33,X-33.4300,Y-32.8680,,,,,,7.49,0.89,376.7666667,4500,7.855555556,45.34444444,8.322222222,23.44444444,-33.43,-32.868,-4.358,1.895,4.75217729,-12,0,,4.4,2.3,0,3.99,0,Cut with Feed,4.75217729,Contouring
1911.22,G04,X1.0000,,,,,,3.71,0.9,0,4500,3,7.681318681,4.076923077,27.65934066,-33.43,-32.868,0,0,0,-12,0,,0,0,,0,0,Dwell,0,Contouring
1912.12,G02,X-33.9850,Y-32.6080,R11.1130,,,,3.44,0.31,184.0625,4500,3,35.09375,10.75,28.03125,-33.985,-32.608,-0.555,0.26,0.612960231,-12,0,,0.1,0,0,0.02,0,Cut with Feed,0.612960231,Contouring
1912.43,G04,X1.0000,,,,,,3.07,0.89,0,4500,3,6.077777778,3.411111111,28,-33.985,-32.608,0,0,0,-12,0,,0,0,,0,0,Dwell,0,Contouring
1913.32,X-39.7630,Y-29.7090,,,,,,14.19,1.23,279.6048387,4500,3,37.75,11.44354839,27.49193548,-39.763,-29.709,-5.778,2.899,6.464478711,-12,0,,0,0,0,0,0,Air-Cut,6.464478711,Contouring
1914.55,G04,X1.0000,,,,,,3.33,0.9,0,4500,3,7.32967033,3.659340659,28.10989011,-39.763,-29.709,0,0,0,-12,0,,0,0,,0,0,Dwell,0,Contouring
1915.45,Z-8.0000,,,,,,,32.36,9.8,24.9745158,4500,3,6.824668705,3.298674822,39.17533129,-39.763,-29.709,0,0,0,-8,4,,0,0,0,0,0,Air-cut in Z while retracting,4,Contouring
1925.25,G04,X1.0000,,,,,,8.42,3.02,0,4500,3,6.594059406,2.778877888,28.76567657,-39.763,-29.709,0,0,0,-8,0,,0,0,,0,0,Dwell,0,Contouring
1928.27,Z-6.5000,,,,,,,1.2,0.29,0,4500,3,0,4,21.83333333,-39.763,-29.709,0,0,0,-6.5,1.5,,0,0,0,0,0,Air-cut in Z while retracting,1.5,Contouring
1928.56,G04,X1.0000,,,,,,3.43,0.92,0,4500,3,0,3.688172043,20.83870968,-39.763,-29.709,0,0,0,-6.5,0,,0,0,,0,0,Dwell,0,Contouring
1929.48,Z-12.0000,,,,,,,40.87,13.41,24.73546945,4500,3,0.355439642,3.045454545,11.1438152,-39.763,-29.709,0,0,1,-12,-5.5,,0,0,0,71.25573925,0,Air-cut in Z while plunging,1,Contouring
1942.89,G04,X1.0000,,,,,,2.8,0.89,0,4500,3,0.766666667,3.111111111,22.36666667,-39.763,-29.709,0,0,0,-12,0,,0,0,,0,0,Dwell,0,Contouring
1943.78,Y-34.7630,,,,,,,8.09,0.91,376.8586957,4500,9.945652174,12.86956522,8.793478261,23.13043478,-39.763,-34.763,0,-5.054,5.054,-12,0,Climb,0,0,1,0,0,Air-Cut,5.054,Contouring
1944.69,G04,X1.0000,,,,,,2.39,0.88,0,4500,3.426966292,5.314606742,2.685393258,27.26966292,-39.763,-34.763,0,0,0,-12,0,,0,0,,0,0,Dwell,0,Contouring
1945.57,X-32.1650,Y-29.9560,,,,,,40.56,2.09,328.3857143,4500,14.95714286,30.44285714,19.31428571,21.85238095,-32.165,-29.956,7.598,4.807,8.990931709,-12,0,Climb,4.2,4.9,1,12.64,12.64,Cut with Feed,8.990931709,Contouring
1947.66,G04,X1.0000,,,,,,2.48,0.88,0,4500,3.337078652,8.674157303,2.786516854,28.33707865,-32.165,-29.956,0,0,0,-12,0,,0,0,,0,0,Dwell,0,Contouring
1948.54,G02,X-34.7630,Y-28.1350,R7.9380,,,,8.16,0.6,245.442623,4500,3.983606557,31.98360656,13.37704918,26.98360656,-34.763,-28.135,-2.598,1.821,3.194145675,-12,0,Climb,1.3,0.7,1,0.31,0.31,Cut with Feed,3.194145675,Contouring
1949.14,G04,X1.0000,,,,,,5.14,1.17,0,4500,3.084745763,9.737288136,4.355932203,26.71186441,-34.763,-28.135,0,0,0,-12,0,,0,0,,0,0,Dwell,0,Contouring
1950.31,X-32.4580,Y-25.9520,,,,,,10.8,0.58,374.5423729,4500,18.74576271,85.10169492,18.30508475,22.11864407,-32.458,-25.952,2.305,2.183,3.174667542,-12,0,Climb,3.9,6.2,1,14.26,14.26,Cut with Feed,3.174667542,Contouring
1950.89,G04,X1.0000,,,,,,4.63,0.88,0,4500,3.370786517,3.921348315,5.202247191,27.98876404,-32.458,-25.952,0,0,0,-12,0,,0,0,,0,0,Dwell,0,Contouring
1951.77,G02,X-33.7630,Y-22.6770,R4.7630,,,,14.35,0.89,158.9222222,4503.111111,8.944444444,12.27777778,15.94444444,23.04444444,-33.763,-22.677,-1.305,3.275,3.611310802,-12,0,Climb,0.3,0.6,1,0.16,0.16,Cut with Feed,3.611310802,Contouring
1952.66,G04,X1.0000,,,,,,1.13,0.91,0,4500,3.782608696,11.81521739,1.22826087,28.60869565,-33.763,-22.677,0,0,0,-12,0,,0,0,,0,0,Dwell,0,Contouring
1953.57,Y2.1620,,,,,,,58.95,3.97,380.0427136,4500,15.89698492,17.8241206,14.81155779,22.17839196,-33.763,2.162,0,24.839,24.839,-12,0,Climb,2.7,28.9,1,75.41,75.41,Cut with Feed,24.839,Contouring
1957.54,G04,X1.0000,,,,,,5.98,0.92,0,4500,3.731182796,15.31182796,6.430107527,28.6344086,-33.763,2.162,0,0,0,-12,0,,0,0,,0,0,Dwell,0,Contouring
1958.46,Y27.0000,,,,,,,56.26,4.17,352.7440191,4500,15.46889952,13.85406699,13.45933014,22.37799043,-33.763,27,0,24.838,24.838,-12,0,Climb,2.7,28.9,1,69.52,69.52,Cut with Feed,24.838,Contouring
1962.63,G04,X1.0000,,,,,,7.24,0.89,0,4500,3.466666667,17.2,8.044444444,28.95555556,-33.763,27,0,0,0,-12,0,,0,0,,0,0,Dwell,0,Contouring
1963.52,G02,X-27.0000,Y33.7630,R6.7630,,,,14.19,1.8,369.7790055,4500,11.8121547,45.47513812,7.839779006,27.30939227,-27,33.763,6.763,6.763,10.62329556,-12,0,Climb,4.7,4.6,1,11.38,11.38,Cut with Feed,10.62329556,Contouring
1965.32,G04,X1.0000,,,,,,9.1,0.9,0,4500,3.67032967,9.989010989,10,23.91208791,-27,33.763,0,0,0,-12,0,,0,0,,0,0,Dwell,0,Contouring
1966.22,X22.0250,,,,,,,67.74,7.99,367.18875,4500,14.895,29.44,8.4675,26.6325,22.025,33.763,49.025,0,49.025,-12,0,Climb,51.8,2.7,1,143.25,143.25,Cut with Feed,49.025,Contouring
1974.21,G04,X1.0000,,,,,,7.86,0.89,0,4500,3.377777778,10.9,8.733333333,20.01111111,22.025,33.763,0,0,0,-12,0,,0,0,,0,0,Dwell,0,Contouring
1975.1,G02,X26.1890,Y31.3100,R4.7630,,,,10.75,0.94,323.8,4500,10.64210526,26.33684211,11.31578947,25.64210526,26.189,31.31,4.164,-2.453,5.068616737,-12,0,Climb,0,0,1,0,0,Air-Cut,5.068616737,Contouring
1976.04,G04,X1.0000,,,,,,3.51,0.91,0,4500,3.684782609,8.119565217,3.815217391,18.33695652,26.189,31.31,0,0,0,-12,0,,0,0,,0,0,Dwell,0,Contouring
1976.95,X33.1650,Y18.7330,,,,,,15.28,2.45,331.4390244,4500,15.32113821,40.81300813,6.211382114,24.33739837,33.165,18.733,6.976,-12.577,14.3821245,-12,0,Climb,9.6,15.8,1,52.83,52.83,Cut with Feed,14.3821245,Contouring
1979.4,G04,X1.0000,,,,,,3.58,0.92,0,4500,3.365591398,12.25806452,3.849462366,18.33333333,33.165,18.733,0,0,0,-12,0,,0,0,,0,0,Dwell,0,Contouring
1980.32,G02,X33.7630,Y16.4230,R4.7630,,,,8.65,0.57,183.9310345,4500,9.362068966,39.48275862,14.9137931,22.39655172,33.763,16.423,0.598,-2.31,2.41183323,-12,0,Climb,0,0,1,0,0,Air-Cut,2.41183323,Contouring
1980.89,G04,X1.0000,,,,,,3.65,0.9,0,4500,3.714285714,14.02197802,4.010989011,19.01098901,33.763,16.423,0,0,0,-12,0,,0,0,,0,0,Dwell,0,Contouring
1981.79,Y-25.0000,,,,,,,81.2,6.71,362.2901786,4500,15.46428571,11.83779762,12.08333333,24.88690476,33.763,-25,0,-41.423,41.423,-12,0,Climb,2.7,45.5,1,120.72,120.72,Cut with Feed,41.423,Contouring
1988.5,G04,X1.0000,,,,,,8.77,1.2,0,4500,4.363636364,17.15702479,7.247933884,18.74380165,33.763,-25,0,0,0,-12,0,,0,0,,0,0,Dwell,0,Contouring
1989.7,G02,X25.0000,Y-33.7630,R8.7630,,,,12.67,2.14,379.227907,4500,14.9255814,42.05581395,5.893023256,20.5255814,25,-33.763,-8.763,-8.763,13.76488821,-12,0,Climb,6.7,6,1,24.54,24.54,Cut with Feed,13.76488821,Contouring
1991.84,G04,X1.0000,,,,,,7.25,0.9,0,4500,3.428571429,7.10989011,7.967032967,22.67032967,25,-33.763,0,0,0,-12,0,,0,0,,0,0,Dwell,0,Contouring
1992.74,X-14.4550,,,,,,,75.04,6.5,364.1105991,4500,16.44239631,31.89708141,11.52688172,19.82334869,-14.455,-33.763,-39.455,0,39.455,-12,0,Climb,43.6,2.7,1,118.79,118.79,Cut with Feed,39.455,Contouring
1999.24,G04,X1.0000,,,,,,6.85,0.89,0,4500,3.433333333,6.722222222,7.611111111,26.63333333,-14.455,-33.763,0,0,0,-12,0,,0,0,,0,0,Dwell,0,Contouring
2000.13,G02,X-16.3540,Y-33.3680,R4.7630,,,,9.66,0.3,370.4193548,4500.322581,11.90322581,11.41935484,31.16129032,23.83870968,-16.354,-33.368,-1.899,0.395,1.953305028,-12,0,Climb,0,0,1,0,0,Air-Cut,1.953305028,Contouring
2000.43,G04,X1.0000,,,,,,4.83,1.16,15.94017094,4502.393162,5.051282051,12.44444444,4.128205128,23.75213675,-16.354,-33.368,0,0,0,-12,0,,0,0,,0,0,Dwell,0,Contouring
2001.59,X-30.8990,Y-27.0440,,,,,,32.64,2.7,358.2287823,4500,13.53505535,35.84132841,12.04428044,21.24723247,-30.899,-27.044,-14.545,6.324,15.8603279,-12,0,Climb,14.3,9,1,65.71,65.71,Cut with Feed,15.8603279,Contouring
2004.29,G04,X1.0000,,,,,,1.31,0.9,0,4500,3,7.945054945,1.43956044,28.32967033,-30.899,-27.044,0,0,0,-12,0,,0,0,,0,0,Dwell,0,Contouring
2005.19,G02,X-32.4580,Y-25.9520,R4.7630,,,,3.36,0.3,368.7096774,4500,3,32.51612903,10.83870968,28,-32.458,-25.952,-1.559,1.092,1.916302075,-12,0,Climb,0,0,1,0,0,Air-Cut,1.916302075,Contouring
2005.49,G04,X1.0000,,,,,,5.31,1.22,0,4500,3,10.55284553,4.317073171,27.7398374,-32.458,-25.952,0,0,0,-12,0,,0,0,,0,0,Dwell,0,Contouring
2006.71,X-34.7630,Y-28.1350,,,,,,8.2,0.58,233.5932203,4500,3,27.30508475,13.89830508,26.98305085,-34.763,-28.135,-2.305,-2.183,3.174667542,-12,0,Climb,0,0,1,0,0,Air-Cut,3.174667542,Contouring
2007.29,G04,X1.0000,,,,,,4.62,0.9,0,4500,3,7.296703297,5.076923077,26.67032967,-34.763,-28.135,0,0,0,-12,0,,0,0,,0,0,Dwell,0,Contouring
2008.19,X-39.7630,Y-22.8570,,,,,,17.91,1.17,377.7711864,4500,3,33.88983051,15.1779661,27.24576271,-39.763,-22.857,-5,5.278,7.270301507,-12,0,Climb,0,0,1,0,0,Air-Cut,7.270301507,Contouring
2009.36,G04,X1.0000,,,,,,4,1.21,0,4500,3,9.795081967,3.278688525,27.8442623,-39.763,-22.857,0,0,0,-12,0,,0,0,,0,0,Dwell,0,
2010.57,Z-8.0000,,,,,,,23.54,9.47,24.97362869,4500,3,7.040084388,2.483122363,39.73312236,-39.763,-22.857,0,0,0,-8,4,,0,0,0,0,0,Air-cut in Z while retracting,4,
2020.04,G04,X1.0000,,,,,,2.69,3.02,0,4500,3,7.211221122,0.887788779,29.41254125,-39.763,-22.857,0,0,0,-8,0,,0,0,,0,0,Dwell,0,
2023.06,S4500,,,,,,,0,0.29,0,4500,3,7,0,27.96666667,-39.763,-22.857,0,0,0,-8,0,,0,0,0,0,0,,0,
2023.35,G04,X1.0000,,,,,,0.68,0.9,189.4175824,4500,3,7.813186813,0.747252747,27.67032967,-39.763,-22.857,0,0,0,-8,0,,0,0,,0,0,Dwell,0,
2024.25,X16.9090,Y9.2240,,,,,,11.17,0.3,16680.96774,4500,3,78.83870968,36.03225806,27.96774194,16.909,9.224,56.672,32.081,65.12224002,-8,0,,49.7,36.1,0,390.69,0,No Cut - Rapid motion,65.12224002,
2024.55,G04,X1.0000,,,,,,9.97,2.05,0,4500,3,6.796116505,4.839805825,26.36407767,16.909,9.224,0,0,0,-8,0,,0,0,,0,0,Dwell,0,
2026.6,Z-7.0000,,,,,,,33.71,7.21,24.96537396,4500,7.976454294,6.590027701,4.668975069,10.47368421,16.909,9.224,0,0,0,-7,1,,0,0,1,0,0,Air-cut in Z while retracting,1,
2033.81,G04,X1.0000,,,,,,3.17,0.89,0,4500,3.777777778,7.666666667,3.522222222,21.36666667,16.909,9.224,0,0,0,-7,0,,0,0,,0,0,Dwell,0,
2034.7,Y18.3650,,,,,,,24.48,2.49,199.02,4500.04,32.98,22.16,9.792,19.764,16.909,18.365,0,9.141,9.141,-7,0,Both,9.6,11.2,1,77.19,77.19,Cut with Feed,9.141,Slotting
2037.19,G04,X1.0000,,,,,,8.67,1.22,17.48780488,4502.520325,7.260162602,0.536585366,7.048780488,24.22764228,16.909,18.365,0,0,0,-7,0,,0,0,,0,0,Dwell,0,Slotting
2038.41,Y4.8450,,,,,,,38.06,3.61,228.3674033,4500,13.70165746,3.776243094,10.51381215,22.79281768,16.909,4.845,0,-13.52,13.52,-7,0,Both,0,0,1,0,0,Air-Cut,13.52,Slotting
2042.02,G04,X1.0000,,,,,,4.5,0.9,0,4500,3.879120879,13.10989011,4.945054945,16.81318681,16.909,4.845,0,0,0,-7,0,,0,0,,0,0,Dwell,0,Slotting
2042.92,G02,X12.1470,Y0.0820,R4.7630,,,,18.92,2.12,227.9248826,4500,33.83568075,27.61971831,8.882629108,25.81690141,12.147,0.082,-4.762,-4.763,7.480703009,-7,0,Both,0,0,1,0,0,Air-Cut,7.480703009,Slotting
2045.04,G04,X1.0000,,,,,,5.46,0.91,0,4500,5.173913043,6.163043478,5.934782609,16.38043478,12.147,0.082,0,0,0,-7,0,,0,0,,0,0,Dwell,0,Slotting
2045.95,X0.7620,,,,,,,24.37,3.32,194.4864865,4500.870871,30.67867868,34.32132132,7.318318318,24.41441441,0.762,0.082,-11.385,0,11.385,-7,0,Both,1.4,0.8,1,0.32,0.32,Cut with Feed,11.385,Slotting
2049.27,G04,X1.0000,,,,,,5.23,0.86,0,4500,4.32183908,5.954022989,6.011494253,16.67816092,0.762,0.082,0,0,0,-7,0,,0,0,,0,0,Dwell,0,Slotting
2050.13,X16.9090,,,,,,,26.78,4.21,228.457346,4500.023697,5.362559242,31.89336493,6.345971564,17.63744076,16.909,0.082,16.147,0,16.147,-7,0,Both,4.5,4,1,5.04,5.04,Cut with Feed,16.147,Slotting
2054.34,G04,X1.0000,,,,,,0.42,1.19,0,4502.5,5.258333333,10.3,0.35,18.5,16.909,0.082,0,0,0,-7,0,,0,0,,0,0,Dwell,0,Slotting
2055.53,Y9.2240,,,,,,,30.32,2.42,228.0576132,4500,3.617283951,8.209876543,12.47736626,20.87242798,16.909,9.224,0,9.142,9.142,-7,0,Both,0,0,1,0,0,Air-Cut,9.142,Slotting
2057.95,G04,X1.0000,,,,,,5.76,0.9,0,4500,3,5.32967033,6.32967033,20.17582418,16.909,9.224,0,0,0,-7,0,,0,0,,0,0,Dwell,0,Slotting
2058.85,Z-5.0000,,,,,,,28.69,5.13,22.8151751,4500,3,3.879377432,5.581712062,39.80933852,16.909,9.224,0,0,0,-5,2,,0,0,0,0,0,Air-cut in Z while retracting,2,Slotting
2063.98,G04,X1.0000,,,,,,13.78,2.93,0,4500,3,3.608843537,4.68707483,38.67006803,16.909,9.224,0,0,0,-5,0,,0,0,,0,0,Dwell,0,Slotting
2066.91,Z-8.0000,,,,,,,34.82,7.28,25.17832647,4500,7.978052126,4.85048011,4.776406036,9.842249657,16.909,9.224,0,0,1,-8,-3,,0,0,1,71.25573925,71.25573925,Plunge with feed,1,Slotting
2074.19,Y18.3650,,,,,,,48.38,1.81,303.3241758,4500,40.75824176,20.3021978,26.58241758,17.3021978,16.909,18.365,0,9.141,9.141,-8,0,Both,9.6,13.7,1,88.17,88.17,Cut with Feed,9.141,Slotting
2076,G04,X1.0000,,,,,,4.99,1.22,0,4500,9.796747967,2.528455285,4.056910569,24.49593496,16.909,18.365,0,0,0,-8,0,,0,0,,0,0,Dwell,0,Slotting
2077.22,Y4.8450,,,,,,,45.74,2.69,303.8703704,4500,16.08888889,3.885185185,16.94074074,25.08148148,16.909,4.845,0,-13.52,13.52,-8,0,Both,9.6,9,1,41.93,41.93,Cut with Feed,13.52,Slotting
2079.91,G04,X1.0000,,,,,,4.07,0.89,0,4500,5.133333333,14.5,4.522222222,17.05555556,16.909,4.845,0,0,0,-8,0,,0,0,,0,0,Dwell,0,Slotting
2080.8,G02,X12.1470,Y0.0820,R4.7630,,,,27.66,1.78,244.4022346,4500,37.12290503,65.24581006,15.45251397,26.13407821,12.147,0.082,-4.762,-4.763,7.480703009,-8,0,Both,9.4,9,1,36.15,36.15,Cut with Feed,7.480703009,Slotting
2082.58,G04,X1.0000,,,,,,5.47,0.89,0,4500,4.288888889,6.111111111,6.077777778,17.75555556,12.147,0.082,0,0,0,-8,0,,0,0,,0,0,Dwell,0,Slotting
2083.47,X0.7620,,,,,,,31.84,2.43,303.75,4500,40.90983607,24.74590164,13.04918033,25.81967213,0.762,0.082,-11.385,0,11.385,-8,0,Both,16.1,9.5,1,144.89,144.89,Cut with Feed,11.385,Slotting
2085.9,G04,X1.0000,,,,,,5.01,0.93,0,4500,4.627659574,4.340425532,5.329787234,17.34042553,0.762,0.082,0,0,0,-8,0,,0,0,,0,0,Dwell,0,Slotting
2086.83,X16.9090,,,,,,,20.46,3.39,278.9852941,4500.823529,6.594117647,31.93235294,6.017647059,22.92352941,16.909,0.082,16.147,0,16.147,-8,0,Both,9.5,6.5,1,13.72,13.72,Cut with Feed,16.147,Slotting
2090.22,G04,X1.0000,,,,,,0.44,0.91,0,4500,4.358695652,7.717391304,0.47826087,21,16.909,0.082,0,0,0,-8,0,,0,0,,0,0,Dwell,0,Slotting
2091.13,Y9.2240,,,,,,,24.78,1.83,303.3423913,4500,4,7.47826087,13.4673913,23.50543478,16.909,9.224,0,9.142,9.142,-8,0,Both,0.4,4.6,1,1.14,1.14,Cut with Feed,9.142,Slotting
2092.96,G04,X1.0000,,,,,,7.55,1.2,0,4500,3,3.495867769,6.239669421,23.37190083,16.909,9.224,0,0,0,-8,0,,0,0,,0,0,Dwell,0,Slotting
2094.16,Z-6.0000,,,,,,,27.14,4.71,24.9470339,4500,3,3.311440678,5.75,41.60381356,16.909,9.224,0,0,0,-6,2,,0,0,0,0,0,Air-cut in Z while retracting,2,Slotting
2098.87,G04,X1.0000,,,,,,4.81,0.89,23.81111111,4500,3,3,5.344444444,31.35555556,16.909,9.224,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Slotting
2099.76,G00,Z-4.0000,,,,,,1.5,0.29,2071.566667,4500,3,3,5,63.9,16.909,9.224,0,0,0,-4,2,,0,0,0,0,0,No Cut - Rapid motion,2,Slotting
2100.05,G04,X1.0000,,,,,,9.48,2.06,0,4500,3,3,4.579710145,23.53140097,16.909,9.224,0,0,0,-4,0,,0,0,,0,0,Dwell,0,Slotting
2102.11,Z-9.0000,,,,,,,37.44,7.3,24.69767442,4500.383037,7.641586867,4.346101231,5.121751026,9.926128591,16.909,9.224,0,0,1,-9,-5,,0,0,1,71.25573925,71.25573925,Plunge with feed,1,Slotting
2109.41,G04,X1.0000,,,,,,3.93,0.88,0,4499.88764,4.033707865,8.168539326,4.415730337,23.61797753,16.909,9.224,0,0,0,-9,0,,0,0,,0,0,Dwell,0,Slotting
2110.29,Y18.3650,,,,,,,14.82,1.56,378.5732484,4498.152866,46.08280255,10.94904459,9.439490446,18.2611465,16.909,18.365,0,9.141,9.141,-9,0,Both,9.6,13.7,1,88.17,88.17,Cut with Feed,9.141,Slotting
2111.85,G04,X1.0000,,,,,,4.79,0.87,0,4503.295455,5.977272727,0.988636364,5.443181818,26.64772727,16.909,18.365,0,0,0,-9,0,,0,0,,0,0,Dwell,0,Slotting
2112.72,Y4.8450,,,,,,,34.78,2.4,337.3568465,4500,17.84647303,10.65560166,14.43153527,25.29460581,16.909,4.845,0,-13.52,13.52,-9,0,Both,9.6,9,1,41.93,41.93,Cut with Feed,13.52,Slotting
2115.12,G04,X1.0000,,,,,,3.52,0.88,0,4500,4.584269663,11.88764045,3.95505618,19.39325843,16.909,4.845,0,0,0,-9,0,,0,0,,0,0,Dwell,0,Slotting
